日期,收盘点位,股权风险溢价,+2倍标准差,+1倍标准差,中位数,-1倍标准差,-2倍标准差
2016-12-30,4786.98,0.0179,0.0541,0.0386,0.0231,0.0076,-0.0078
2017-01-03,4831.69,0.0165,0.0540,0.0386,0.0231,0.0076,-0.0078
2017-01-04,4879.99,0.0154,0.0540,0.0386,0.0231,0.0076,-0.0079
2017-01-05,4881.35,0.0150,0.0540,0.0385,0.0231,0.0076,-0.0079
2017-01-06,4850.94,0.0153,0.0540,0.0385,0.0231,0.0076,-0.0079
2017-01-09,4875.43,0.0154,0.0540,0.0385,0.0230,0.0076,-0.0079
2017-01-10,4861.77,0.0154,0.0539,0.0385,0.0230,0.0075,-0.0079
2017-01-11,4818.12,0.0155,0.0539,0.0384,0.0230,0.0075,-0.0080
2017-01-12,4782.32,0.0159,0.0539,0.0384,0.0230,0.0075,-0.0080
2017-01-13,4741.08,0.0161,0.0539,0.0384,0.0229,0.0075,-0.0080
2017-01-16,4645.33,0.0163,0.0538,0.0384,0.0229,0.0075,-0.0080
2017-01-17,4675.60,0.0158,0.0538,0.0384,0.0229,0.0075,-0.0080
2017-01-18,4675.03,0.0158,0.0538,0.0383,0.0229,0.0075,-0.0080
2017-01-19,4656.82,0.0161,0.0538,0.0383,0.0229,0.0075,-0.0080
2017-01-20,4711.31,0.0158,0.0537,0.0383,0.0229,0.0074,-0.0080
2017-01-23,4741.02,0.0154,0.0537,0.0383,0.0229,0.0074,-0.0080
2017-01-24,4732.90,0.0150,0.0537,0.0382,0.0228,0.0074,-0.0080
2017-01-25,4746.12,0.0142,0.0536,0.0382,0.0228,0.0074,-0.0080
2017-01-26,4770.43,0.0139,0.0536,0.0382,0.0228,0.0074,-0.0080
2017-02-03,4748.21,0.0135,0.0536,0.0382,0.0228,0.0074,-0.0080
2017-02-06,4780.50,0.0126,0.0536,0.0382,0.0228,0.0074,-0.0080
2017-02-07,4778.28,0.0126,0.0536,0.0382,0.0228,0.0074,-0.0080
2017-02-08,4806.69,0.0126,0.0535,0.0382,0.0228,0.0074,-0.0080
2017-02-09,4835.26,0.0129,0.0535,0.0381,0.0227,0.0073,-0.0080
2017-02-10,4842.30,0.0125,0.0535,0.0381,0.0227,0.0073,-0.0081
2017-02-13,4872.11,0.0123,0.0535,0.0381,0.0227,0.0073,-0.0081
2017-02-14,4870.58,0.0124,0.0535,0.0381,0.0227,0.0073,-0.0081
2017-02-15,4836.76,0.0126,0.0535,0.0381,0.0227,0.0073,-0.0081
2017-02-16,4867.22,0.0129,0.0535,0.0381,0.0227,0.0073,-0.0081
2017-02-17,4831.84,0.0136,0.0535,0.0381,0.0227,0.0073,-0.0081
2017-02-20,4888.10,0.0135,0.0535,0.0381,0.0227,0.0073,-0.0081
2017-02-21,4918.36,0.0130,0.0534,0.0380,0.0227,0.0073,-0.0081
2017-02-22,4935.19,0.0130,0.0534,0.0380,0.0226,0.0072,-0.0081
2017-02-23,4923.30,0.0132,0.0534,0.0380,0.0226,0.0072,-0.0082
2017-02-24,4930.06,0.0130,0.0534,0.0380,0.0226,0.0072,-0.0082
2017-02-27,4891.91,0.0133,0.0533,0.0379,0.0226,0.0072,-0.0082
2017-02-28,4906.27,0.0132,0.0533,0.0379,0.0226,0.0072,-0.0082
2017-03-01,4917.19,0.0127,0.0533,0.0379,0.0225,0.0072,-0.0082
2017-03-02,4885.97,0.0128,0.0533,0.0379,0.0225,0.0071,-0.0082
2017-03-03,4888.78,0.0128,0.0533,0.0379,0.0225,0.0071,-0.0082
2017-03-06,4929.80,0.0125,0.0533,0.0379,0.0225,0.0071,-0.0083
2017-03-07,4940.14,0.0124,0.0533,0.0379,0.0225,0.0071,-0.0083
2017-03-08,4926.43,0.0120,0.0532,0.0379,0.0225,0.0071,-0.0083
2017-03-09,4892.83,0.0122,0.0532,0.0379,0.0225,0.0071,-0.0083
2017-03-10,4894.77,0.0122,0.0532,0.0378,0.0225,0.0071,-0.0083
2017-03-13,4933.24,0.0123,0.0532,0.0378,0.0224,0.0071,-0.0083
2017-03-14,4927.20,0.0125,0.0532,0.0378,0.0224,0.0071,-0.0083
2017-03-15,4928.46,0.0128,0.0532,0.0378,0.0224,0.0070,-0.0083
2017-03-16,4966.28,0.0129,0.0532,0.0378,0.0224,0.0070,-0.0083
2017-03-17,4923.53,0.0133,0.0532,0.0378,0.0224,0.0070,-0.0083
2017-03-20,4934.95,0.0133,0.0531,0.0378,0.0224,0.0070,-0.0083
2017-03-21,4950.67,0.0131,0.0531,0.0378,0.0224,0.0070,-0.0083
2017-03-22,4927.75,0.0134,0.0531,0.0378,0.0224,0.0070,-0.0083
2017-03-23,4936.26,0.0134,0.0531,0.0377,0.0224,0.0070,-0.0083
2017-03-24,4962.37,0.0137,0.0531,0.0377,0.0224,0.0070,-0.0083
2017-03-27,4946.99,0.0142,0.0531,0.0377,0.0224,0.0070,-0.0083
2017-03-28,4934.17,0.0141,0.0530,0.0377,0.0223,0.0070,-0.0084
2017-03-29,4915.45,0.0143,0.0530,0.0377,0.0223,0.0070,-0.0084
2017-03-30,4844.46,0.0146,0.0530,0.0376,0.0223,0.0070,-0.0084
2017-03-31,4863.51,0.0144,0.0530,0.0376,0.0223,0.0070,-0.0084
2017-04-05,4949.59,0.0134,0.0529,0.0376,0.0223,0.0069,-0.0084
2017-04-06,4965.08,0.0133,0.0529,0.0376,0.0223,0.0069,-0.0084
2017-04-07,4970.40,0.0134,0.0529,0.0376,0.0222,0.0069,-0.0084
2017-04-10,4942.59,0.0135,0.0529,0.0376,0.0222,0.0069,-0.0084
2017-04-11,4972.47,0.0133,0.0529,0.0375,0.0222,0.0069,-0.0084
2017-04-12,4944.72,0.0134,0.0528,0.0375,0.0222,0.0069,-0.0084
2017-04-13,4958.74,0.0134,0.0528,0.0375,0.0222,0.0069,-0.0084
2017-04-14,4901.23,0.0136,0.0528,0.0375,0.0222,0.0069,-0.0084
2017-04-17,4858.68,0.0134,0.0528,0.0375,0.0222,0.0069,-0.0085
2017-04-18,4824.73,0.0139,0.0528,0.0375,0.0222,0.0068,-0.0085
2017-04-19,4780.79,0.0144,0.0527,0.0374,0.0221,0.0068,-0.0085
2017-04-20,4780.83,0.0144,0.0527,0.0374,0.0221,0.0068,-0.0085
2017-04-21,4768.25,0.0140,0.0527,0.0374,0.0221,0.0068,-0.0085
2017-04-24,4671.02,0.0148,0.0527,0.0374,0.0221,0.0068,-0.0086
2017-04-25,4686.41,0.0151,0.0527,0.0374,0.0221,0.0068,-0.0086
2017-04-26,4696.71,0.0153,0.0527,0.0374,0.0221,0.0068,-0.0086
2017-04-27,4709.19,0.0163,0.0527,0.0374,0.0221,0.0067,-0.0086
2017-04-28,4718.13,0.0166,0.0527,0.0374,0.0220,0.0067,-0.0086
2017-05-02,4713.02,0.0166,0.0527,0.0373,0.0220,0.0067,-0.0086
2017-05-03,4698.04,0.0164,0.0527,0.0373,0.0220,0.0067,-0.0086
2017-05-04,4684.75,0.0163,0.0526,0.0373,0.0220,0.0067,-0.0086
2017-05-05,4637.68,0.0166,0.0526,0.0373,0.0220,0.0066,-0.0087
2017-05-08,4573.67,0.0167,0.0526,0.0373,0.0220,0.0066,-0.0087
2017-05-09,4585.07,0.0163,0.0526,0.0372,0.0219,0.0066,-0.0087
2017-05-10,4528.31,0.0162,0.0526,0.0372,0.0219,0.0066,-0.0087
2017-05-11,4526.13,0.0167,0.0525,0.0372,0.0219,0.0066,-0.0087
2017-05-12,4540.47,0.0163,0.0525,0.0372,0.0219,0.0065,-0.0088
2017-05-15,4557.81,0.0165,0.0525,0.0371,0.0218,0.0065,-0.0088
2017-05-16,4626.38,0.0159,0.0524,0.0371,0.0218,0.0065,-0.0088
2017-05-17,4622.53,0.0159,0.0524,0.0371,0.0217,0.0064,-0.0089
2017-05-18,4597.10,0.0163,0.0523,0.0370,0.0217,0.0064,-0.0090
2017-05-19,4599.61,0.0161,0.0523,0.0370,0.0217,0.0063,-0.0090
2017-05-22,4562.41,0.0160,0.0523,0.0370,0.0217,0.0063,-0.0090
2017-05-23,4505.60,0.0163,0.0523,0.0370,0.0216,0.0063,-0.0090
2017-05-24,4517.70,0.0163,0.0523,0.0369,0.0216,0.0063,-0.0090
2017-05-25,4574.75,0.0158,0.0522,0.0369,0.0216,0.0063,-0.0090
2017-05-26,4569.97,0.0158,0.0522,0.0369,0.0216,0.0063,-0.0090
2017-05-31,4572.15,0.0161,0.0522,0.0369,0.0216,0.0063,-0.0091
2017-06-01,4519.04,0.0163,0.0522,0.0369,0.0216,0.0063,-0.0091
2017-06-02,4536.55,0.0161,0.0522,0.0369,0.0216,0.0062,-0.0091
2017-06-05,4545.59,0.0163,0.0522,0.0369,0.0216,0.0062,-0.0091
2017-06-06,4570.62,0.0160,0.0522,0.0369,0.0215,0.0062,-0.0091
2017-06-07,4644.84,0.0152,0.0522,0.0368,0.0215,0.0062,-0.0091
2017-06-08,4662.67,0.0149,0.0522,0.0368,0.0215,0.0062,-0.0091
2017-06-09,4674.94,0.0150,0.0522,0.0368,0.0215,0.0062,-0.0091
2017-06-12,4641.12,0.0159,0.0521,0.0368,0.0215,0.0062,-0.0092
2017-06-13,4679.13,0.0155,0.0521,0.0368,0.0215,0.0061,-0.0092
2017-06-14,4649.45,0.0162,0.0521,0.0368,0.0215,0.0061,-0.0092
2017-06-15,4672.08,0.0159,0.0521,0.0368,0.0214,0.0061,-0.0092
2017-06-16,4661.43,0.0159,0.0520,0.0367,0.0214,0.0061,-0.0093
2017-06-19,4698.60,0.0163,0.0520,0.0367,0.0214,0.0061,-0.0093
2017-06-20,4697.38,0.0164,0.0520,0.0367,0.0214,0.0061,-0.0093
2017-06-21,4725.04,0.0157,0.0520,0.0367,0.0214,0.0061,-0.0093
2017-06-22,4685.72,0.0157,0.0520,0.0367,0.0214,0.0061,-0.0093
2017-06-23,4708.62,0.0156,0.0520,0.0367,0.0214,0.0061,-0.0093
2017-06-26,4768.79,0.0155,0.0520,0.0367,0.0214,0.0061,-0.0093
2017-06-27,4776.66,0.0154,0.0520,0.0367,0.0214,0.0061,-0.0093
2017-06-28,4743.92,0.0155,0.0520,0.0367,0.0214,0.0061,-0.0093
2017-06-29,4768.11,0.0151,0.0521,0.0367,0.0214,0.0061,-0.0093
2017-06-30,4772.14,0.0149,0.0521,0.0367,0.0214,0.0061,-0.0093
2017-07-03,4781.39,0.0145,0.0521,0.0367,0.0214,0.0060,-0.0093
2017-07-04,4755.13,0.0147,0.0521,0.0367,0.0214,0.0060,-0.0093
2017-07-05,4798.55,0.0145,0.0521,0.0367,0.0214,0.0060,-0.0093
2017-07-06,4802.65,0.0146,0.0521,0.0367,0.0214,0.0060,-0.0093
2017-07-07,4808.63,0.0143,0.0521,0.0367,0.0214,0.0060,-0.0093
2017-07-10,4794.94,0.0144,0.0521,0.0367,0.0214,0.0060,-0.0093
2017-07-11,4774.45,0.0147,0.0521,0.0367,0.0214,0.0061,-0.0093
2017-07-12,4765.29,0.0149,0.0521,0.0367,0.0214,0.0061,-0.0093
2017-07-13,4784.51,0.0147,0.0520,0.0367,0.0214,0.0061,-0.0093
2017-07-14,4781.47,0.0148,0.0520,0.0367,0.0214,0.0061,-0.0093
2017-07-17,4637.95,0.0158,0.0520,0.0367,0.0214,0.0061,-0.0093
2017-07-18,4662.57,0.0154,0.0520,0.0367,0.0214,0.0061,-0.0093
2017-07-19,4738.17,0.0147,0.0520,0.0367,0.0214,0.0061,-0.0093
2017-07-20,4762.31,0.0147,0.0520,0.0367,0.0214,0.0061,-0.0093
2017-07-21,4754.61,0.0147,0.0520,0.0367,0.0214,0.0061,-0.0093
2017-07-24,4778.46,0.0144,0.0520,0.0367,0.0214,0.0061,-0.0093
2017-07-25,4758.42,0.0144,0.0520,0.0367,0.0214,0.0061,-0.0093
2017-07-26,4749.99,0.0141,0.0520,0.0367,0.0214,0.0061,-0.0092
2017-07-27,4780.15,0.0141,0.0520,0.0367,0.0214,0.0061,-0.0092
2017-07-28,4790.23,0.0141,0.0520,0.0367,0.0214,0.0061,-0.0092
2017-07-31,4823.00,0.0136,0.0520,0.0367,0.0214,0.0061,-0.0092
2017-08-01,4843.14,0.0132,0.0520,0.0367,0.0214,0.0061,-0.0092
2017-08-02,4818.70,0.0134,0.0520,0.0367,0.0214,0.0061,-0.0092
2017-08-03,4807.26,0.0136,0.0520,0.0367,0.0214,0.0061,-0.0092
2017-08-04,4782.95,0.0138,0.0520,0.0367,0.0214,0.0061,-0.0092
2017-08-07,4817.34,0.0132,0.0520,0.0367,0.0214,0.0061,-0.0092
2017-08-08,4826.82,0.0132,0.0520,0.0367,0.0214,0.0061,-0.0092
2017-08-09,4836.05,0.0132,0.0520,0.0367,0.0214,0.0061,-0.0092
2017-08-10,4806.04,0.0136,0.0520,0.0367,0.0214,0.0061,-0.0092
2017-08-11,4720.92,0.0146,0.0519,0.0367,0.0214,0.0061,-0.0092
2017-08-14,4798.02,0.0143,0.0519,0.0367,0.0214,0.0061,-0.0092
2017-08-15,4814.08,0.0141,0.0519,0.0367,0.0214,0.0061,-0.0092
2017-08-16,4819.96,0.0139,0.0519,0.0367,0.0214,0.0061,-0.0092
2017-08-17,4852.56,0.0138,0.0519,0.0367,0.0214,0.0061,-0.0092
2017-08-18,4845.86,0.0139,0.0519,0.0367,0.0214,0.0061,-0.0091
2017-08-21,4875.81,0.0135,0.0519,0.0366,0.0214,0.0061,-0.0091
2017-08-22,4869.00,0.0135,0.0519,0.0366,0.0214,0.0061,-0.0091
2017-08-23,4854.16,0.0137,0.0519,0.0366,0.0214,0.0061,-0.0091
2017-08-24,4824.60,0.0139,0.0519,0.0366,0.0214,0.0061,-0.0091
2017-08-25,4887.11,0.0132,0.0519,0.0366,0.0214,0.0061,-0.0091
2017-08-28,4944.07,0.0128,0.0519,0.0366,0.0214,0.0061,-0.0091
2017-08-29,4934.65,0.0132,0.0519,0.0366,0.0214,0.0061,-0.0091
2017-08-30,4946.83,0.0136,0.0518,0.0366,0.0214,0.0062,-0.0091
2017-08-31,4947.92,0.0137,0.0518,0.0366,0.0214,0.0062,-0.0091
2017-09-01,4972.25,0.0135,0.0518,0.0366,0.0214,0.0062,-0.0091
2017-09-04,4996.98,0.0131,0.0518,0.0366,0.0214,0.0062,-0.0090
2017-09-05,5005.27,0.0130,0.0518,0.0366,0.0214,0.0062,-0.0090
2017-09-06,5014.38,0.0129,0.0518,0.0366,0.0214,0.0062,-0.0090
2017-09-07,4989.18,0.0135,0.0518,0.0366,0.0214,0.0062,-0.0090
2017-09-08,4993.19,0.0137,0.0518,0.0366,0.0214,0.0062,-0.0090
2017-09-11,5018.19,0.0133,0.0518,0.0366,0.0214,0.0062,-0.0090
2017-09-12,5020.05,0.0133,0.0517,0.0366,0.0214,0.0062,-0.0090
2017-09-13,5035.30,0.0130,0.0517,0.0366,0.0214,0.0062,-0.0090
2017-09-14,5023.95,0.0136,0.0517,0.0366,0.0214,0.0062,-0.0090
2017-09-15,5010.15,0.0138,0.0517,0.0365,0.0214,0.0062,-0.0089
2017-09-18,5036.71,0.0134,0.0517,0.0365,0.0214,0.0062,-0.0089
2017-09-19,5018.54,0.0135,0.0517,0.0365,0.0214,0.0062,-0.0089
2017-09-20,5046.25,0.0132,0.0517,0.0365,0.0214,0.0062,-0.0089
2017-09-21,5014.24,0.0133,0.0516,0.0365,0.0214,0.0063,-0.0089
2017-09-22,5001.32,0.0135,0.0516,0.0365,0.0214,0.0063,-0.0089
2017-09-25,4953.99,0.0140,0.0516,0.0365,0.0214,0.0063,-0.0088
2017-09-26,4962.04,0.0137,0.0516,0.0365,0.0214,0.0063,-0.0088
2017-09-27,4983.23,0.0136,0.0516,0.0365,0.0214,0.0063,-0.0088
2017-09-28,4973.82,0.0138,0.0516,0.0365,0.0214,0.0063,-0.0088
2017-09-29,5002.55,0.0136,0.0515,0.0365,0.0214,0.0063,-0.0088
2017-10-09,5060.32,0.0128,0.0515,0.0365,0.0214,0.0063,-0.0088
2017-10-10,5082.46,0.0126,0.0515,0.0364,0.0214,0.0063,-0.0087
2017-10-11,5080.57,0.0125,0.0515,0.0364,0.0214,0.0063,-0.0087
2017-10-12,5081.27,0.0123,0.0515,0.0364,0.0214,0.0063,-0.0087
2017-10-13,5100.55,0.0123,0.0514,0.0364,0.0214,0.0064,-0.0087
2017-10-16,5049.98,0.0122,0.0514,0.0364,0.0214,0.0064,-0.0087
2017-10-17,5049.98,0.0120,0.0514,0.0364,0.0214,0.0064,-0.0086
2017-10-18,5044.09,0.0119,0.0514,0.0364,0.0214,0.0064,-0.0086
2017-10-19,5010.82,0.0123,0.0513,0.0364,0.0214,0.0064,-0.0086
2017-10-20,5036.93,0.0122,0.0513,0.0364,0.0214,0.0064,-0.0086
2017-10-23,5054.90,0.0121,0.0513,0.0363,0.0214,0.0064,-0.0085
2017-10-24,5061.88,0.0121,0.0513,0.0363,0.0214,0.0064,-0.0085
2017-10-25,5089.70,0.0114,0.0513,0.0363,0.0214,0.0064,-0.0085
2017-10-26,5109.78,0.0116,0.0512,0.0363,0.0214,0.0065,-0.0085
2017-10-27,5109.68,0.0115,0.0512,0.0363,0.0214,0.0065,-0.0084
2017-10-30,5045.26,0.0117,0.0512,0.0363,0.0214,0.0065,-0.0084
2017-10-31,5062.09,0.0125,0.0512,0.0363,0.0214,0.0065,-0.0084
2017-11-01,5055.37,0.0128,0.0511,0.0363,0.0214,0.0065,-0.0084
2017-11-02,5026.97,0.0130,0.0511,0.0362,0.0214,0.0065,-0.0083
2017-11-03,5003.17,0.0131,0.0511,0.0362,0.0214,0.0065,-0.0083
2017-11-06,5047.01,0.0129,0.0511,0.0362,0.0214,0.0065,-0.0083
2017-11-07,5081.41,0.0124,0.0510,0.0362,0.0214,0.0066,-0.0083
2017-11-08,5083.47,0.0125,0.0510,0.0362,0.0214,0.0066,-0.0083
2017-11-09,5116.79,0.0121,0.0510,0.0362,0.0214,0.0066,-0.0082
2017-11-10,5145.69,0.0118,0.0510,0.0362,0.0214,0.0066,-0.0082
2017-11-13,5159.42,0.0112,0.0510,0.0362,0.0214,0.0066,-0.0082
2017-11-14,5122.52,0.0115,0.0510,0.0362,0.0214,0.0066,-0.0082
2017-11-15,5082.26,0.0119,0.0509,0.0362,0.0214,0.0066,-0.0082
2017-11-16,5100.84,0.0121,0.0509,0.0362,0.0214,0.0066,-0.0082
2017-11-17,5026.99,0.0126,0.0509,0.0361,0.0214,0.0066,-0.0081
2017-11-20,5055.08,0.0121,0.0509,0.0361,0.0214,0.0066,-0.0081
2017-11-21,5102.29,0.0116,0.0509,0.0361,0.0214,0.0066,-0.0081
2017-11-22,5105.44,0.0110,0.0509,0.0361,0.0214,0.0066,-0.0081
2017-11-23,4970.20,0.0123,0.0508,0.0361,0.0214,0.0067,-0.0081
2017-11-24,4973.51,0.0127,0.0508,0.0361,0.0214,0.0067,-0.0081
2017-11-27,4912.66,0.0133,0.0508,0.0361,0.0214,0.0067,-0.0081
2017-11-28,4952.68,0.0129,0.0508,0.0361,0.0214,0.0067,-0.0080
2017-11-29,4957.89,0.0133,0.0508,0.0361,0.0214,0.0067,-0.0080
2017-11-30,4913.70,0.0139,0.0508,0.0361,0.0214,0.0067,-0.0080
2017-12-01,4929.92,0.0138,0.0508,0.0361,0.0214,0.0067,-0.0080
2017-12-04,4921.59,0.0139,0.0507,0.0361,0.0214,0.0067,-0.0080
2017-12-05,4874.02,0.0142,0.0507,0.0360,0.0214,0.0067,-0.0079
2017-12-06,4878.73,0.0143,0.0507,0.0360,0.0214,0.0067,-0.0079
2017-12-07,4845.48,0.0145,0.0507,0.0360,0.0214,0.0067,-0.0079
2017-12-08,4889.23,0.0140,0.0507,0.0360,0.0214,0.0067,-0.0079
2017-12-11,4956.48,0.0124,0.0506,0.0360,0.0214,0.0068,-0.0079
2017-12-12,4902.42,0.0129,0.0506,0.0360,0.0214,0.0068,-0.0078
2017-12-13,4939.44,0.0126,0.0506,0.0360,0.0214,0.0068,-0.0078
2017-12-14,4927.61,0.0129,0.0506,0.0360,0.0214,0.0068,-0.0078
2017-12-15,4889.44,0.0135,0.0506,0.0360,0.0214,0.0068,-0.0078
2017-12-18,4876.23,0.0136,0.0505,0.0360,0.0214,0.0068,-0.0078
2017-12-19,4922.09,0.0130,0.0505,0.0360,0.0214,0.0068,-0.0078
2017-12-20,4896.19,0.0132,0.0505,0.0359,0.0214,0.0068,-0.0077
2017-12-21,4926.17,0.0129,0.0505,0.0359,0.0214,0.0068,-0.0077
2017-12-22,4915.80,0.0132,0.0505,0.0359,0.0214,0.0068,-0.0077
2017-12-25,4878.31,0.0135,0.0505,0.0359,0.0214,0.0068,-0.0077
2017-12-26,4899.36,0.0130,0.0504,0.0359,0.0214,0.0069,-0.0077
2017-12-27,4848.96,0.0133,0.0504,0.0359,0.0214,0.0069,-0.0076
2017-12-28,4873.34,0.0131,0.0504,0.0359,0.0214,0.0069,-0.0076
2017-12-29,4898.90,0.0129,0.0504,0.0359,0.0214,0.0069,-0.0076
2018-01-02,4959.10,0.0122,0.0504,0.0359,0.0214,0.0069,-0.0076
2018-01-03,4995.41,0.0117,0.0503,0.0359,0.0214,0.0069,-0.0076
2018-01-04,5013.85,0.0114,0.0503,0.0358,0.0214,0.0069,-0.0075
2018-01-05,5020.49,0.0114,0.0503,0.0358,0.0214,0.0069,-0.0075
2018-01-08,5038.76,0.0113,0.0503,0.0358,0.0214,0.0069,-0.0075
2018-01-09,5054.53,0.0114,0.0502,0.0358,0.0214,0.0070,-0.0075
2018-01-10,5049.20,0.0111,0.0502,0.0358,0.0214,0.0070,-0.0074
2018-01-11,5058.45,0.0107,0.0502,0.0358,0.0214,0.0070,-0.0074
2018-01-12,5057.91,0.0108,0.0502,0.0358,0.0214,0.0070,-0.0074
2018-01-15,4996.06,0.0108,0.0501,0.0358,0.0214,0.0070,-0.0074
2018-01-16,5030.06,0.0106,0.0501,0.0358,0.0214,0.0070,-0.0074
2018-01-17,5016.00,0.0105,0.0501,0.0357,0.0214,0.0070,-0.0073
2018-01-18,5035.34,0.0099,0.0501,0.0357,0.0214,0.0070,-0.0073
2018-01-19,5036.99,0.0098,0.0501,0.0357,0.0214,0.0070,-0.0073
2018-01-22,5091.00,0.0097,0.0501,0.0357,0.0214,0.0071,-0.0073
2018-01-23,5121.19,0.0092,0.0500,0.0357,0.0214,0.0071,-0.0073
2018-01-24,5139.49,0.0090,0.0500,0.0357,0.0214,0.0071,-0.0072
2018-01-25,5120.39,0.0093,0.0500,0.0357,0.0214,0.0071,-0.0072
2018-01-26,5126.61,0.0092,0.0500,0.0357,0.0214,0.0071,-0.0072
2018-01-29,5048.67,0.0097,0.0499,0.0357,0.0214,0.0071,-0.0072
2018-01-30,5017.21,0.0102,0.0499,0.0357,0.0214,0.0071,-0.0072
2018-01-31,4974.35,0.0107,0.0499,0.0356,0.0214,0.0071,-0.0071
2018-02-01,4864.46,0.0114,0.0499,0.0356,0.0214,0.0071,-0.0071
2018-02-02,4874.81,0.0112,0.0498,0.0356,0.0214,0.0072,-0.0071
2018-02-05,4868.81,0.0110,0.0498,0.0356,0.0214,0.0072,-0.0071
2018-02-06,4680.83,0.0132,0.0498,0.0356,0.0214,0.0072,-0.0070
2018-02-07,4627.10,0.0141,0.0498,0.0356,0.0214,0.0072,-0.0070
2018-02-08,4629.54,0.0145,0.0497,0.0356,0.0214,0.0072,-0.0070
2018-02-09,4457.46,0.0165,0.0497,0.0355,0.0214,0.0072,-0.0069
2018-02-12,4540.01,0.0158,0.0497,0.0355,0.0214,0.0072,-0.0069
2018-02-13,4574.79,0.0154,0.0497,0.0355,0.0214,0.0072,-0.0069
2018-02-14,4600.61,0.0151,0.0496,0.0355,0.0214,0.0073,-0.0069
2018-02-22,4692.03,0.0139,0.0496,0.0355,0.0214,0.0073,-0.0068
2018-02-23,4709.73,0.0138,0.0496,0.0355,0.0214,0.0073,-0.0068
2018-02-26,4787.20,0.0133,0.0496,0.0355,0.0214,0.0073,-0.0068
2018-02-27,4752.89,0.0141,0.0495,0.0355,0.0214,0.0073,-0.0068
2018-02-28,4739.07,0.0141,0.0495,0.0354,0.0214,0.0073,-0.0067
2018-03-01,4782.65,0.0138,0.0495,0.0354,0.0214,0.0073,-0.0067
2018-03-02,4751.94,0.0139,0.0495,0.0354,0.0214,0.0073,-0.0067
2018-03-05,4761.90,0.0137,0.0494,0.0354,0.0214,0.0074,-0.0067
2018-03-06,4816.92,0.0134,0.0494,0.0354,0.0214,0.0074,-0.0066
2018-03-07,4781.96,0.0138,0.0494,0.0354,0.0214,0.0074,-0.0066
2018-03-08,4822.68,0.0135,0.0494,0.0354,0.0214,0.0074,-0.0066
2018-03-09,4876.46,0.0129,0.0493,0.0354,0.0214,0.0074,-0.0066
2018-03-12,4923.43,0.0127,0.0493,0.0353,0.0214,0.0074,-0.0065
2018-03-13,4889.92,0.0128,0.0493,0.0353,0.0214,0.0074,-0.0065
2018-03-14,4854.00,0.0131,0.0493,0.0353,0.0214,0.0074,-0.0065
2018-03-15,4860.07,0.0132,0.0492,0.0353,0.0214,0.0075,-0.0065
2018-03-16,4828.50,0.0138,0.0492,0.0353,0.0214,0.0075,-0.0064
2018-03-19,4843.59,0.0137,0.0492,0.0353,0.0214,0.0075,-0.0064
2018-03-20,4851.73,0.0138,0.0492,0.0353,0.0214,0.0075,-0.0064
2018-03-21,4825.00,0.0146,0.0491,0.0353,0.0214,0.0075,-0.0064
2018-03-22,4796.10,0.0150,0.0491,0.0352,0.0214,0.0075,-0.0063
2018-03-23,4604.90,0.0175,0.0491,0.0352,0.0214,0.0075,-0.0063
2018-03-26,4627.56,0.0174,0.0490,0.0352,0.0214,0.0076,-0.0063
2018-03-27,4703.10,0.0169,0.0490,0.0352,0.0214,0.0076,-0.0062
2018-03-28,4643.25,0.0178,0.0490,0.0352,0.0214,0.0076,-0.0062
2018-03-29,4693.30,0.0171,0.0490,0.0352,0.0214,0.0076,-0.0062
2018-03-30,4731.03,0.0171,0.0489,0.0352,0.0214,0.0076,-0.0062
2018-04-02,4732.83,0.0173,0.0489,0.0351,0.0214,0.0076,-0.0061
2018-04-03,4695.69,0.0176,0.0489,0.0351,0.0214,0.0076,-0.0061
2018-04-04,4676.61,0.0182,0.0488,0.0351,0.0214,0.0077,-0.0061
2018-04-09,4677.97,0.0183,0.0488,0.0351,0.0214,0.0077,-0.0060
2018-04-10,4728.03,0.0175,0.0488,0.0351,0.0214,0.0077,-0.0060
2018-04-11,4747.47,0.0173,0.0488,0.0351,0.0214,0.0077,-0.0060
2018-04-12,4711.48,0.0178,0.0487,0.0351,0.0214,0.0077,-0.0060
2018-04-13,4688.62,0.0180,0.0487,0.0350,0.0214,0.0077,-0.0059
2018-04-16,4643.92,0.0193,0.0487,0.0350,0.0214,0.0077,-0.0059
2018-04-17,4558.22,0.0204,0.0486,0.0350,0.0214,0.0078,-0.0059
2018-04-18,4598.06,0.0214,0.0486,0.0350,0.0214,0.0078,-0.0058
2018-04-19,4634.66,0.0209,0.0486,0.0350,0.0214,0.0078,-0.0058
2018-04-20,4556.71,0.0218,0.0486,0.0350,0.0214,0.0078,-0.0057
2018-04-23,4537.20,0.0212,0.0486,0.0350,0.0214,0.0079,-0.0057
2018-04-24,4632.40,0.0203,0.0485,0.0350,0.0214,0.0079,-0.0057
2018-04-25,4630.34,0.0203,0.0485,0.0350,0.0214,0.0079,-0.0057
2018-04-26,4543.78,0.0211,0.0485,0.0350,0.0214,0.0079,-0.0056
2018-04-27,4548.42,0.0211,0.0485,0.0349,0.0214,0.0079,-0.0056
2018-05-02,4546.12,0.0214,0.0485,0.0350,0.0214,0.0079,-0.0056
2018-05-03,4584.60,0.0212,0.0484,0.0349,0.0214,0.0080,-0.0055
